"feed_id","first_name","last_name","team","pos","pos1","pos2","games","total","average","price","full_name","player_name","number","career_games","dob","age","priced_avg","def","mid","ruc","fwd","scr","pos_scr","scr_pos","weight","scr_wgt"
1011718,"Cooper","Murley","COL","MID FWD","MID","FWD",0,0,0,117300,"Cooper Murley","C.Murley",,,,,21.4,FALSE,FALSE,FALSE,TRUE,-5.944,-8.466,"FWD",0.261,-6.602242
1010708,"Sam","Butler","HAW","MID FWD","MID","FWD",0,0,0,117300,"Sam Butler","S.Butler",,,,,21.4,FALSE,FALSE,FALSE,TRUE,-5.944,-8.466,"FWD",0.261,-6.602242
1017091,"Jai","Serong","HAW","MID FWD","MID","FWD",0,0,0,117300,"Jai Serong","J.Serong",,,,,21.4,FALSE,FALSE,FALSE,TRUE,-5.944,-8.466,"FWD",0.261,-6.602242
1017122,"Blake","Howes","MEL","MID FWD","MID","FWD",0,0,0,117300,"Blake Howes","B.Howes",22,,2003-04-07,19,21.4,FALSE,FALSE,FALSE,TRUE,-5.944,-8.466,"FWD",0.261,-6.602242
1002947,"Paul","Curtis","NTH","FWD","FWD",,0,0,0,117300,"Paul Curtis","P.Curtis",,,,,21.4,FALSE,FALSE,FALSE,TRUE,-5.944,-8.466,"FWD",0.261,-6.602242
1017043,"Judson","Clarke","RIC","MID FWD","MID","FWD",0,0,0,117300,"Judson Clarke","J.Clarke",,,,,21.4,FALSE,FALSE,FALSE,TRUE,-5.944,-8.466,"FWD",0.261,-6.602242
1023270,"Marcus","Windhager","STK","MID FWD","MID","FWD",0,0,0,117300,"Marcus Windhager","M.Windhager",17,,2003-05-16,19,21.4,FALSE,FALSE,FALSE,TRUE,-5.944,-8.466,"FWD",0.261,-6.602242
1017115,"Lachlan","Rankin","SYD","DEF FWD","DEF","FWD",0,0,0,117300,"Lachlan Rankin","L.Rankin",,,,,21.4,TRUE,FALSE,FALSE,TRUE,-5.944,-8.466,"FWD",0.261,-6.602242
1020586,"Arthur","Jones","WBD","DEF FWD","DEF","FWD",0,0,0,117300,"Arthur Jones","A.Jones",32,,2003-07-18,19,21.4,TRUE,FALSE,FALSE,TRUE,-5.944,-8.466,"FWD",0.261,-6.602242
1017718,"Rhett","Bazzo","WCE","DEF FWD","DEF","FWD",0,0,0,117300,"Rhett Bazzo","R.Bazzo",,,,,21.4,TRUE,FALSE,FALSE,TRUE,-5.944,-8.466,"FWD",0.261,-6.602242
998782,"Buku","Khamis","WBD","DEF","DEF",,1,39,39,127400,"Buku Khamis","B.Khamis",24,1,2000-03-24,22,23.3,TRUE,FALSE,FALSE,FALSE,-5.784,-9.095,"DEF",0.261,-6.648171
1011981,"Josh","Worrell","ADE","DEF","DEF",,1,13,13,123900,"Josh Worrell","J.Worrell",24,1,2001-04-11,21,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1009029,"James","Borlase","ADE","DEF","DEF",,0,0,0,123900,"James Borlase","J.Borlase",35,,2002-07-18,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1013153,"Patrick","Parnell","ADE","DEF","DEF",,0,0,0,123900,"Patrick Parnell","P.Parnell",,,,,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1013260,"Carter","Michael","BRL","DEF","DEF",,0,0,0,123900,"Carter Michael","C.Michael",39,,2002-05-22,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1021659,"Deividas","Uosis","BRL","DEF","DEF",,0,0,0,123900,"Deividas Uosis","D.Uosis",41,,2000-06-28,22,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1002795,"Jordan","Boyd","CAR","DEF","DEF",,0,0,0,123900,"Jordan Boyd","J.Boyd",37,,1998-09-22,24,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1015901,"Isaac","Chugg","COL","DEF","DEF",,0,0,0,123900,"Isaac Chugg","I.Chugg",34,,2002-02-26,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1012837,"Cody","Brand","ESS","DEF","DEF",,0,0,0,123900,"Cody Brand","C.Brand",38,,2002-05-23,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1013220,"Nathan","O'Driscoll","FRE","DEF MID","DEF","MID",0,0,0,123900,"Nathan O'Driscoll","N.O'Driscoll",30,,2002-05-17,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1000044,"Jez","McLennan","GCS","DEF","DEF",,0,0,0,123900,"Jez McLennan","J.McLennan",43,,2000-09-07,22,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1013247,"Rhys","Nicholls","GCS","DEF","DEF",,0,0,0,123900,"Rhys Nicholls","R.Nicholls",38,,2002-09-30,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
281075,"Rory","Thompson","GCS","DEF","DEF",,0,0,0,123900,"Rory Thompson","R.Thompson",16,104,1991-03-12,31,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1015777,"Ryan","Angwin","GWS","DEF MID","DEF","MID",0,0,0,123900,"Ryan Angwin","R.Angwin",9,,2002-12-12,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1012863,"Cameron","Fleeton","GWS","DEF","DEF",,0,0,0,123900,"Cameron Fleeton","C.Fleeton",29,,2002-06-17,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1015688,"Will","Shaw","GWS","DEF MID","DEF","MID",0,0,0,123900,"Will Shaw","W.Shaw",35,,2001-06-14,21,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1004530,"Jacob","Wehr","GWS","DEF","DEF",,0,0,0,123900,"Jacob Wehr","J.Wehr",10,,1998-07-05,24,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1009288,"Deakyn","Smith","MEL","DEF","DEF",,0,0,0,123900,"Deakyn Smith","D.Smith",,,,,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1020959,"Daniel","Turner","MEL","DEF","DEF",,0,0,0,123900,"Daniel Turner","D.Turner",42,,2002-01-28,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1013191,"Patrick","Walker","NTH","DEF MID","DEF","MID",0,0,0,123900,"Patrick Walker","P.Walker",33,,2002-07-09,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1009389,"Jake","Pasini","PTA","DEF","DEF",,0,0,0,123900,"Jake Pasini","J.Pasini",48,,2001-02-06,21,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1006193,"Bigoa","Nyuon","RIC","DEF","DEF",,0,0,0,123900,"Bigoa Nyuon","B.Nyuon",47,,2001-05-18,21,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1015714,"Matthew","Allison","STK","DEF","DEF",,0,0,0,123900,"Matthew Allison","M.Allison",30,,2002-01-29,20,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1004113,"Will","Gould","SYD","DEF","DEF",,0,0,0,123900,"Will Gould","W.Gould",17,,2001-01-14,21,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1019158,"Barry","O'Connor","SYD","DEF","DEF",,0,0,0,123900,"Barry O'Connor","B.O'Connor",35,,1998-06-26,24,22.6,TRUE,FALSE,FALSE,FALSE,-5.843,-9.188,"DEF",0.261,-6.716045
1015369,"Alastair","Lord","ESS","DEF","DEF",,0,0,0,117300,"Alastair Lord","A.Lord",,,,,21.4,TRUE,FALSE,FALSE,FALSE,-5.944,-9.348,"DEF",0.261,-6.832444
992012,"Garrett","McDonagh","ESS","DEF","DEF",,0,0,0,117300,"Garrett McDonagh","G.McDonagh",,,,,21.4,TRUE,FALSE,FALSE,FALSE,-5.944,-9.348,"DEF",0.261,-6.832444
1017751,"Josh","Fahey","GWS","DEF","DEF",,0,0,0,117300,"Josh Fahey","J.Fahey",,,,,21.4,TRUE,FALSE,FALSE,FALSE,-5.944,-9.348,"DEF",0.261,-6.832444
1020968,"Jackson","Archer","NTH","DEF","DEF",,0,0,0,117300,"Jackson Archer","J.Archer",,,,,21.4,TRUE,FALSE,FALSE,FALSE,-5.944,-9.348,"DEF",0.261,-6.832444
1017095,"Miller","Bergman","NTH","DEF MID","DEF","MID",0,0,0,117300,"Miller Bergman","M.Bergman",27,,2003-01-25,19,21.4,TRUE,FALSE,FALSE,FALSE,-5.944,-9.348,"DEF",0.261,-6.832444
1013462,"Jase","Burgoyne","PTA","DEF MID","DEF","MID",0,0,0,117300,"Jase Burgoyne","J.Burgoyne",,,,,21.4,TRUE,FALSE,FALSE,FALSE,-5.944,-9.348,"DEF",0.261,-6.832444
1013197,"Samuel","Banks","RIC","DEF","DEF",,0,0,0,117300,"Samuel Banks","S.Banks",,,,,21.4,TRUE,FALSE,FALSE,FALSE,-5.944,-9.348,"DEF",0.261,-6.832444
1015929,"Luke","Cleary","WBD","DEF","DEF",,0,0,0,117300,"Luke Cleary","L.Cleary",,,,,21.4,TRUE,FALSE,FALSE,FALSE,-5.944,-9.348,"DEF",0.261,-6.832444
1021031,"Luke","Nankervis","ADE","MID FWD","MID","FWD",0,0,0,102400,"Luke Nankervis","L.Nankervis",,,,,18.7,FALSE,FALSE,FALSE,TRUE,-6.171,-8.841,"FWD",0.261,-6.86787
1017754,"Patrick","Voss","ESS","DEF FWD","DEF","FWD",0,0,0,102400,"Patrick Voss","P.Voss",,,,,18.7,TRUE,FALSE,FALSE,TRUE,-6.171,-8.841,"FWD",0.261,-6.86787
1025034,"Oliver","Dempsey","GEE","FWD","FWD",,0,0,0,102400,"Oliver Dempsey","O.Dempsey",28,,2003-01-01,19,18.7,FALSE,FALSE,FALSE,TRUE,-6.171,-8.841,"FWD",0.261,-6.86787
1017093,"Cooper","Hamilton","GWS","MID FWD","MID","FWD",0,0,0,102400,"Cooper Hamilton","C.Hamilton",,,,,18.7,FALSE,FALSE,FALSE,TRUE,-6.171,-8.841,"FWD",0.261,-6.86787
1017124,"Ned","Long","HAW","MID FWD","MID","FWD",0,0,0,102400,"Ned Long","N.Long",27,,2003-02-05,19,18.7,FALSE,FALSE,FALSE,TRUE,-6.171,-8.841,"FWD",0.261,-6.86787
1017388,"Josiah","Kyle","STK","FWD","FWD",,0,0,0,102400,"Josiah Kyle","J.Kyle",,,,,18.7,FALSE,FALSE,FALSE,TRUE,-6.171,-8.841,"FWD",0.261,-6.86787
1017932,"Jack","Peris","STK","MID FWD","MID","FWD",0,0,0,102400,"Jack Peris","J.Peris",,,,,18.7,FALSE,FALSE,FALSE,TRUE,-6.171,-8.841,"FWD",0.261,-6.86787
1023224,"Charlie","Parker","WBD","MID FWD","MID","FWD",0,0,0,102400,"Charlie Parker","C.Parker",,,,,18.7,FALSE,FALSE,FALSE,TRUE,-6.171,-8.841,"FWD",0.261,-6.86787
1012521,"Tex","Wanganeen","ESS","FWD","FWD",,0,0,0,102400,"Tex Wanganeen","T.Wanganeen",,,,,18.7,FALSE,FALSE,FALSE,TRUE,-6.171,-8.841,"FWD",0.261,-6.86787
1026850,"Nick","Martin","ESS","FWD","FWD",,0,0,0,102400,"Nick Martin","N.Martin",,,,,18.7,FALSE,FALSE,FALSE,TRUE,-6.171,-8.841,"FWD",0.261,-6.86787
1009197,"Charlie","Dean","COL","DEF","DEF",,0,0,0,102400,"Charlie Dean","C.Dean",,,,,18.7,TRUE,FALSE,FALSE,FALSE,-6.171,-9.708,"DEF",0.261,-7.094157
1021015,"Karl","Worner","FRE","DEF MID","DEF","MID",0,0,0,102400,"Karl Worner","K.Worner",,,,,18.7,TRUE,FALSE,FALSE,FALSE,-6.171,-9.708,"DEF",0.261,-7.094157
1013315,"Sandy","Brock","GCS","DEF","DEF",,0,0,0,102400,"Sandy Brock","S.Brock",,,,,18.7,TRUE,FALSE,FALSE,FALSE,-6.171,-9.708,"DEF",0.261,-7.094157
1017665,"Bodhi","Uwland","GCS","DEF MID","DEF","MID",0,0,0,102400,"Bodhi Uwland","B.Uwland",,,,,18.7,TRUE,FALSE,FALSE,FALSE,-6.171,-9.708,"DEF",0.261,-7.094157
1024982,"Oisin","Mullin","GEE","DEF","DEF",,0,0,0,102400,"Oisin Mullin","O.Mullin",,,,,18.7,TRUE,FALSE,FALSE,FALSE,-6.171,-9.708,"DEF",0.261,-7.094157
1017703,"Judd","McVee","MEL","DEF MID","DEF","MID",0,0,0,102400,"Judd McVee","J.McVee",41,,2003-07-16,19,18.7,TRUE,FALSE,FALSE,FALSE,-6.171,-9.708,"DEF",0.261,-7.094157
1012879,"Cody","Raak","WBD","DEF","DEF",,0,0,0,102400,"Cody Raak","C.Raak",40,,2002-10-08,20,18.7,TRUE,FALSE,FALSE,FALSE,-6.171,-9.708,"DEF",0.261,-7.094157
